name, num. of atoms, atomic types, rmsd, max. deviation, av. deviation, pearson**2
NSC_74636,21,"C, Cl, H, O, S",0.0763,0.2364,0.0531,0.9857
NSC_27102,29,"C, H, I, N, O",0.0763,0.2348,0.0534,0.9467
NSC_48224,12,"C, H, I, N",0.0763,0.2033,0.0562,0.9629
NSC_34638,18,"C, H, I, O",0.0763,0.1995,0.0576,0.9437
NSC_114913,46,"C, H, N, O, S",0.0764,0.3892,0.0494,0.9647
NSC_103841,46,"C, H, I, N",0.0764,0.1785,0.0553,0.9177
NSC_32021,16,"C, H, O, S",0.0764,0.1906,0.0529,0.9586
NSC_105334,36,"C, H, N, O",0.0764,0.2696,0.056,0.9366
NSC_9354,18,"C, Cl, H, O, S",0.0764,0.2372,0.0529,0.9881
NSC_106755,46,"C, H, N, O, S",0.0764,0.3892,0.0494,0.9647
NSC_150825,46,"C, F, H, I, N, O, S",0.0765,0.2632,0.0547,0.9831
NSC_5664,20,"C, H, I, O",0.0765,0.2107,0.0517,0.9346
NSC_154601,35,"C, F, H, N, O, S",0.0765,0.277,0.0501,0.9738
NSC_101674,49,"C, H, N, O, S",0.0765,0.2169,0.0486,0.989
NSC_131091,34,"C, H, N, O, S",0.0765,0.2467,0.0487,0.9854
NSC_105900,32,"C, H, O, S",0.0765,0.2184,0.0561,0.9574
NSC_100741,28,"C, H, N, O",0.0765,0.2722,0.056,0.9338
NSC_102629,43,"C, F, H, N, O",0.0766,0.2413,0.0523,0.9399
NSC_10243,12,"C, Cl, F, H",0.0766,0.15,0.062,0.9181
NSC_107549,28,"C, H, I, N, O",0.0766,0.1557,0.0555,0.9485
NSC_610733,39,"C, H, I, N, O",0.0766,0.1665,0.0602,0.9626
NSC_10073,19,"Br, C, H, O",0.0766,0.2173,0.0558,0.9413
NSC_119096,40,"C, F, H, N, O, S",0.0767,0.2767,0.053,0.976
NSC_715711,50,"C, H, I, N, O, S",0.0767,0.3467,0.0497,0.9502
NSC_127168,17,"C, H, O, S",0.0767,0.1508,0.061,0.9879
NSC_146508,30,"C, F, H, I, N, O, S",0.0767,0.2377,0.0558,0.9799
NSC_100959,23,"C, H, O",0.0767,0.2029,0.0562,0.9469
NSC_716156,27,"C, H, I, N, O",0.0767,0.1657,0.0575,0.9414
NSC_10139,26,"C, H, O",0.0768,0.2134,0.0533,0.9611
NSC_243179,50,"C, H, O, S",0.0768,0.2716,0.0459,0.9664
NSC_283482,25,"C, H, I, N, O",0.0768,0.2144,0.0567,0.9674
NSC_110684,43,"C, H, N, O, P",0.0768,0.2678,0.05,0.9801
NSC_187521,19,"C, H, N, O, S",0.0768,0.1919,0.0514,0.9864
NSC_111914,25,"C, H, N, S",0.0768,0.2773,0.0555,0.897
NSC_105832,28,"C, H, N, O",0.0768,0.2577,0.059,0.9631
NSC_104466,32,"C, H, N, O",0.0768,0.2915,0.0478,0.8693
NSC_101541,28,"C, H, N, O",0.0768,0.2506,0.0526,0.9257
NSC_108941,23,"C, H, O, S",0.0769,0.1947,0.0529,0.9527
NSC_193504,28,"C, H, N, O, S",0.0769,0.2375,0.0539,0.9818
NSC_100234,41,"C, Cl, H, N, O, S",0.0769,0.217,0.0581,0.9878
NSC_190698,17,"C, Cl, H, I, N, O",0.0769,0.2083,0.0505,0.9669
NSC_148298,35,"C, Cl, F, H, N, O, S",0.077,0.2753,0.0496,0.9735
NSC_329360,24,"C, H, N, O, S",0.077,0.1909,0.0576,0.9831
NSC_117671,35,"C, F, H, N, O, S",0.077,0.2681,0.0525,0.9771
NSC_60717,20,"C, Cl, H, N, O, S",0.077,0.1629,0.0604,0.9873
NSC_106637,17,"Br, C, H, O",0.077,0.1866,0.0573,0.9275
NSC_107611,26,"C, H, I, N, O",0.0771,0.2779,0.0481,0.9276
NSC_105299,33,"C, H, N, O",0.0771,0.2449,0.0557,0.9659
NSC_4634,27,"C, Cl, H, O, S",0.0771,0.181,0.0593,0.9819
NSC_10075,24,"C, H, O",0.0771,0.2092,0.0544,0.9629
NSC_41706,29,"C, H, I, N, O",0.0771,0.2187,0.0609,0.9605
NSC_167916,23,"C, H, I, O",0.0771,0.1805,0.0626,0.9508
NSC_640886,22,"C, H, I, O",0.0771,0.2316,0.0633,0.9367
NSC_122771,47,"C, H, N, O, P",0.0771,0.27,0.047,0.982
NSC_740268,43,"C, H, I, N, O",0.0771,0.2684,0.0545,0.9342
NSC_161078,31,"C, F, H, N, O, S",0.0772,0.2723,0.0497,0.9764
NSC_114681,37,"C, F, H, N, O",0.0772,0.2025,0.0532,0.9444
NSC_338059,24,"C, H, I, O",0.0772,0.197,0.0552,0.9234
NSC_10283,15,"C, F, H, N, O",0.0772,0.2063,0.0624,0.9531
NSC_104128,20,"C, Cl, H, O, S",0.0772,0.2045,0.0602,0.9879
NSC_114680,32,"C, F, H, N",0.0773,0.2159,0.0521,0.9339
NSC_290747,30,"C, F, H, I, N, S",0.0773,0.2385,0.0567,0.9162
NSC_42483,18,"C, H, I, O",0.0773,0.1979,0.0566,0.9737
NSC_123522,38,"C, F, H, N, O, S",0.0773,0.2687,0.0531,0.9761
NSC_284677,23,"C, H, N, O, S",0.0774,0.1893,0.0527,0.9804
NSC_103757,25,"C, H, N, O, P",0.0774,0.1998,0.0618,0.9889
NSC_666301,28,"Br, C, H, I, O",0.0774,0.2184,0.0538,0.9156
NSC_101579,23,"C, F, H, N",0.0774,0.1954,0.0539,0.9227
NSC_283795,20,"C, H, I, O",0.0774,0.186,0.0569,0.948
NSC_12129,71,"C, H, N, O, S",0.0775,0.2113,0.0576,0.9825
NSC_115758,31,"C, F, H, N, O",0.0775,0.2166,0.0584,0.938
NSC_106760,29,"C, H, O, S",0.0775,0.2227,0.0592,0.987
NSC_43583,44,"C, H, O",0.0775,0.2476,0.0539,0.9595
NSC_208959,24,"C, H, I, N, O",0.0775,0.2025,0.054,0.9714
NSC_659614,46,"C, H, I, N, O",0.0775,0.184,0.0548,0.9616
NSC_187511,24,"C, H, N, O, S",0.0776,0.242,0.0526,0.9845
NSC_105332,36,"Br, C, H, N, O",0.0776,0.2697,0.0573,0.9339
NSC_101672,44,"C, H, N, O, S",0.0776,0.2131,0.0512,0.9914
NSC_103795,14,"C, H, N, O",0.0776,0.1551,0.0524,0.9781
NSC_105632,34,"C, H, N, O",0.0776,0.2387,0.059,0.9279
NSC_300571,19,"C, Cl, H, I, N, O",0.0776,0.1937,0.0601,0.9558
NSC_115933,31,"C, F, H, N, O, S",0.0776,0.2586,0.0554,0.9788
NSC_101662,32,"C, H, N, O",0.0777,0.2409,0.0537,0.8965
NSC_102392,22,"C, F, H, O",0.0777,0.1529,0.0639,0.9405
NSC_167127,35,"C, H, O, S",0.0777,0.2323,0.0541,0.9753
NSC_1018,42,"C, H, N, O",0.0777,0.2703,0.0519,0.9342
NSC_10251,12,"Br, C, F, H",0.0777,0.1451,0.0584,0.9263
NSC_223070,24,"C, Cl, H, O",0.0777,0.2607,0.0509,0.9604
NSC_31627,27,"C, H, I, N, O",0.0777,0.1869,0.063,0.9572
NSC_123075,24,"C, H, I, N",0.0778,0.2838,0.0519,0.8834
NSC_149665,28,"C, H, S",0.0778,0.1919,0.0577,0.8516
NSC_101134,26,"C, H, N, O",0.0778,0.1898,0.0534,0.9734
NSC_223071,24,"C, H, O",0.0778,0.2584,0.0513,0.9619
NSC_15461,53,"C, H, I, O",0.0778,0.2627,0.053,0.9539
NSC_184698,21,"C, Cl, H, O, S",0.0778,0.1938,0.0593,0.9877
NSC_10312,15,"C, F, H, O",0.0778,0.1394,0.0624,0.972
NSC_102269,23,"C, H, N, O",0.0778,0.246,0.0605,0.9609
NSC_125371,23,"C, H, I, N, O",0.0779,0.2219,0.055,0.9736
NSC_187533,22,"C, H, N, O, S",0.0779,0.2234,0.0534,0.9848
NSC_110759,31,"C, H, N, O",0.0779,0.268,0.0523,0.9297
NSC_97094,16,"C, Cl, H, O",0.0779,0.2247,0.0568,0.9414
NSC_100616,28,"C, H, N, O",0.0779,0.275,0.0524,0.9251
NSC_42518,18,"C, H, I, O",0.078,0.1938,0.0576,0.9729
NSC_40555,22,"C, H, I, O",0.078,0.2322,0.0536,0.9435
NSC_10061,23,"C, H, N, O",0.0781,0.245,0.0567,0.9406
NSC_102281,27,"C, H, O, S",0.0781,0.1882,0.061,0.9811
NSC_173133,37,"C, H, I, N, O",0.0781,0.2083,0.0597,0.948
NSC_107609,27,"C, H, I, N, O",0.0781,0.2833,0.0527,0.9261
NSC_11364,44,"C, H, N, S",0.0781,0.2859,0.0537,0.9253
NSC_127170,23,"C, H, N, O, S",0.0782,0.2057,0.0573,0.9841
NSC_118417,21,"C, H, O",0.0782,0.2533,0.0523,0.9701
NSC_110746,26,"C, H, I, O",0.0782,0.2233,0.0604,0.9492
NSC_657561,21,"Br, C, H, I, O",0.0782,0.2196,0.0566,0.9367
